marca	modelo	denominacion	periodo_desde	periodo_hasta	cilindrada	num_cilindros	combustible	potencia_kw	cvf	potencia_cv	valor_base_euros
CHALLENGER	C256	C256 START EDITION 2,2L.			2200	4	D	88	14.49	120	42800
CHALLENGER	C397GA	C397GA START EDITION 2,2L.			2200	4	D	88	14.49	120	44800
CHALLENGER	CAPUCHINAS	CAPUCHINAS C194.			2200	4	D	92	14.10	125	40300
CHALLENGER	CAPUCHINAS	CAPUCHINAS C196.			2200	4	D	92	14.10	125	40000
CHALLENGER	CAPUCHINAS	CAPUCHINAS C276.			2200	4	D	92	14.10	125	44700
CHALLENGER	CAPUCHINAS	CAPUCHINAS C286.			2200	4	D	92	14.10	125	42900
CHALLENGER	EDEN	EDEN 310.			2500	4	D	110	15.23	149	46400
CHALLENGER	EDEN	EDEN 312.			2500	4	D	110	15.23	149	48300
CHALLENGER	EDEN	EDEN 612.			3000	4	D	118	16.99	160	52900
CHALLENGER	EDEN	EDEN 614.			3000	4	D	118	16.99	160	53700
CHALLENGER	GENESIS	GENESIS 100.			2200	4	D	85	14.10	115	41600
CHALLENGER	GENESIS	GENESIS 100.			2200	4	D	92	14.10	125	40300
CHALLENGER	GENESIS	GENESIS 170.			2300	4	D	96	14.49	130	44000
CHALLENGER	GENESIS	GENESIS 190.			2000	4	D	85	13.32	115	42000
CHALLENGER	GENESIS	GENESIS 190.			2200	4	D	92	14.10	125	40700
CHALLENGER	GENESIS	GENESIS 194.			2000	4	D	85	13.32	115	41200
CHALLENGER	GENESIS	GENESIS 194.			2000	4	D	96	13.32	130	42500
CHALLENGER	GENESIS	GENESIS 194.			2200	4	D	92	14.10	125	39800
CHALLENGER	GENESIS	GENESIS 195.			2000	4	D	96	13.32	130	42400
CHALLENGER	GENESIS	GENESIS 256.			2300	4	D	96	14.49	130	44800
CHALLENGER	GENESIS	GENESIS 260.			2300	4	D	96	14.49	130	46600
CHALLENGER	GENESIS	GENESIS 270.			2300	4	D	96	14.49	130	47700
CHALLENGER	GENESIS	GENESIS 275.			2300	4	D	96	14.49	130	46600
CHALLENGER	GENESIS	GENESIS 277.			2300	4	D	96	14.49	130	46800
CHALLENGER	GENESIS	GENESIS 278 EB.			2300	4	D	96	14.49	130	46800
CHALLENGER	GENESIS	GENESIS 280.			2300	4	D	96	14.49	130	46400
CHALLENGER	GENESIS	GENESIS 284.			2300	4	D	96	14.49	130	46600
CHALLENGER	GENESIS	GENESIS 285.			2000	4	D	85	13.32	115	43200
CHALLENGER	GENESIS	GENESIS 285.			2200	4	D	85	14.10	115	41800
CHALLENGER	GENESIS	GENESIS 285.			2300	4	D	96	14.49	130	44000
CHALLENGER	GENESIS	GENESIS 287 GA.			2000	4	D	96	13.32	130	44500
CHALLENGER	GENESIS	GENESIS 287 GA.			2300	4	D	96	14.49	130	47700
CHALLENGER	GENESIS	GENESIS 288 EB.			2300	4	D	96	14.49	130	47300
CHALLENGER	GENESIS	GENESIS 288EB.			2000	4	D	96	13.32	130	45400
CHALLENGER	GENESIS	GENESIS 288EB.			2200	4	D	92	14.10	125	42900
CHALLENGER	GENESIS	GENESIS 290.			2000	4	D	85	13.32	115	42900
CHALLENGER	GENESIS	GENESIS 290.			2200	4	D	92	14.10	125	41600
CHALLENGER	GENESIS	GENESIS 290.			2300	4	D	96	14.49	130	45100
CHALLENGER	GENESIS	GENESIS 294.			2000	4	D	96	13.32	130	45500
CHALLENGER	GENESIS	GENESIS 294.			2200	4	D	92	14.10	125	45700
CHALLENGER	GENESIS	GENESIS 296.			2000	4	D	96	13.32	130	44700
CHALLENGER	GENESIS	GENESIS 297.			2000	4	D	96	13.32	130	44700
CHALLENGER	GENESIS	GENESIS 297.			2200	4	D	92	14.10	125	42300
CHALLENGER	GENESIS	GENESIS 297GA.			2000	4	D	96	13.32	130	45100
CHALLENGER	GENESIS	GENESIS 297GA.			2200	4	D	92	14.10	125	42500
CHALLENGER	GENESIS	GENESIS 31.			2200	4	D	96	14.10	130	31600
CHALLENGER	GENESIS	GENESIS 32.			2200	4	D	96	14.10	130	34200
CHALLENGER	GENESIS	GENESIS 33.			2200	4	D	96	14.10	130	34200
CHALLENGER	GENESIS	GENESIS 34.			2200	4	D	96	14.10	130	34200
CHALLENGER	GENESIS	GENESIS 357.			2300	4	D	96	14.49	130	49200
CHALLENGER	GENESIS	GENESIS 36.	2012		1598	4	D	55	11.64	75	47000
CHALLENGER	GENESIS	GENESIS 367 GA.			2300	4	D	96	14.49	130	49400
CHALLENGER	GENESIS	GENESIS 368 EB.			2300	4	D	96	14.49	130	50000
CHALLENGER	GENESIS	GENESIS 377.			2300	4	D	96	14.49	130	47700
CHALLENGER	GENESIS	GENESIS 378 XL.			2300	4	D	96	14.49	130	49200
CHALLENGER	GENESIS	GENESIS 38.			2300	4	D	96	14.49	130	36800
CHALLENGER	GENESIS	GENESIS 387 GA.			2300	4	D	96	14.49	130	48500
CHALLENGER	GENESIS	GENESIS 388 EB.			2300	4	D	96	14.49	130	48700
CHALLENGER	GENESIS	GENESIS 388EB.			2000	4	D	96	13.32	130	47200
CHALLENGER	GENESIS	GENESIS 388EB.			2200	4	D	92	14.10	125	44600
CHALLENGER	GENESIS	GENESIS 396.			2000	4	D	96	13.32	130	46100
CHALLENGER	GENESIS	GENESIS 397GA.			2000	4	D	96	13.32	130	46100
CHALLENGER	GENESIS	GENESIS 397GA.			2200	4	D	92	14.10	125	43800
CHALLENGER	GENESIS	GENESIS 398 XLB.			2300	4	D	96	14.49	130	48200
CHALLENGER	GENESIS	GENESIS 398EB.			2200	4	D	92	14.10	125	43800
CHALLENGER	GENESIS	GENESIS 398EB.			2300	4	D	96	14.49	130	46100
CHALLENGER	GENESIS	GENESIS 40.			2300	4	D	96	14.49	130	37000
CHALLENGER	GENESIS	GENESIS 43.			2200	4	D	96	14.10	130	34200
CHALLENGER	GENESIS	GENESIS 43 / MO6.			1998	4	D	96	13.31	130	40600
CHALLENGER	GENESIS	GENESIS 43 / MO8.			2200	4	D	96	14.10	130	42900
CHALLENGER	GENESIS	GENESIS 47/49.			2400	4	D	103	14.86	140	37100
CHALLENGER	GENESIS	GENESIS C194.			2000	4	D	96	13.32	130	41600
CHALLENGER	GENESIS	GENESIS C256.			2300	4	D	96	14.49	130	45100
CHALLENGER	GENESIS	GENESIS C266.			2000	4	D	96	13.32	130	43200
CHALLENGER	GENESIS	GENESIS C394 GA.			2000	4	D	96	13.32	130	46100
CHALLENGER	INTEGRALES	INTEGRALES 2088 SIRIUS.			2300	4	D	96	14.49	130	55800
CHALLENGER	INTEGRALES	INTEGRALES 2097GA SIRIUS.			2300	4	D	96	14.49	130	55800
CHALLENGER	INTEGRALES	INTEGRALES 3088 SIRIUS.			2300	4	D	96	14.49	130	56700
CHALLENGER	INTEGRALES	INTEGRALES 3097 SIRIUS.			2300	4	D	96	14.49	130	56700
CHALLENGER	INTEGRALES	INTEGRALES 3098 SIRIUS.			2300	4	D	96	14.49	130	84200
CHALLENGER	MAGEO	MAGEO 100.			2000	4	D	85	13.32	115	45300
CHALLENGER	MAGEO	MAGEO 100.			2200	4	D	92	14.10	125	44000
CHALLENGER	MAGEO	MAGEO 107/109/115.			2300	4	D	96	14.49	130	42900
CHALLENGER	MAGEO	MAGEO 108.			2300	4	D	96	14.49	130	42000
CHALLENGER	MAGEO	MAGEO 163/183.			2300	4	D	96	14.49	130	42500
CHALLENGER	MAGEO	MAGEO 170.			2000	4	D	96	13.32	130	42500
CHALLENGER	MAGEO	MAGEO 172.			2400	4	D	103	14.86	140	42000
CHALLENGER	MAGEO	MAGEO 190.			2000	4	D	85	13.32	115	45700
CHALLENGER	MAGEO	MAGEO 190.			2200	4	D	92	14.10	125	44400
CHALLENGER	MAGEO	MAGEO 192 GA.			2400	4	D	103	14.86	140	42400
CHALLENGER	MAGEO	MAGEO 192 SU.			2400	4	D	103	14.86	140	43100
CHALLENGER	MAGEO	MAGEO 194.			2000	4	D	85	13.32	115	44800
CHALLENGER	MAGEO	MAGEO 194.			2200	4	D	92	14.10	125	43400
CHALLENGER	MAGEO	MAGEO 195.	2009		2400	4	D	103	14.87	140	49200
CHALLENGER	MAGEO	MAGEO 260.			2000	4	D	96	13.32	130	45300
CHALLENGER	MAGEO	MAGEO 270.			2000	4	D	96	13.32	130	46400
CHALLENGER	MAGEO	MAGEO 277.			2000	4	D	96	13.32	130	45500
CHALLENGER	MAGEO	MAGEO 278 EB.			2000	4	D	96	13.32	130	45500
CHALLENGER	MAGEO	MAGEO 280.			2000	4	D	96	13.32	130	45100
CHALLENGER	MAGEO	MAGEO 285.			2000	4	D	85	13.32	115	46800
CHALLENGER	MAGEO	MAGEO 285.			2200	4	D	92	14.10	125	45500
CHALLENGER	MAGEO	MAGEO 287 GA.			2000	4	D	96	13.32	130	46400
CHALLENGER	MAGEO	MAGEO 288 EB.			2000	4	D	96	13.32	130	45900
CHALLENGER	MAGEO	MAGEO 288EB.			2000	4	D	96	13.32	130	49000
CHALLENGER	MAGEO	MAGEO 288EB.			2200	4	D	92	14.10	125	46600
CHALLENGER	MAGEO	MAGEO 290.			2000	4	D	85	13.32	115	46600
CHALLENGER	MAGEO	MAGEO 290.			2000	4	D	96	13.32	130	43700
CHALLENGER	MAGEO	MAGEO 290.			2200	4	D	92	14.10	125	45300
CHALLENGER	MAGEO	MAGEO 291.			2300	4	D	96	14.49	130	52200
CHALLENGER	MAGEO	MAGEO 294.			2000	4	D	96	13.32	130	49200
CHALLENGER	MAGEO	MAGEO 296.			2000	4	D	96	13.32	130	48400
CHALLENGER	MAGEO	MAGEO 296.			2200	4	D	92	14.10	125	46600
CHALLENGER	MAGEO	MAGEO 297.			2000	4	D	96	13.32	130	48400
CHALLENGER	MAGEO	MAGEO 297.			2200	4	D	92	14.10	125	45900
CHALLENGER	MAGEO	MAGEO 297GA.			2000	4	D	96	13.32	130	48700
CHALLENGER	MAGEO	MAGEO 297GA.			2200	4	D	92	14.10	125	46100
CHALLENGER	MAGEO	MAGEO 357.			2000	4	D	96	13.32	130	47700
CHALLENGER	MAGEO	MAGEO 367 GA.			2000	4	D	96	13.32	130	48100
CHALLENGER	MAGEO	MAGEO 368 EB.			2000	4	D	96	13.32	130	48700
CHALLENGER	MAGEO	MAGEO 377.			2000	4	D	96	13.32	130	45500
CHALLENGER	MAGEO	MAGEO 378 XLB.			2000	4	D	96	13.32	130	47700
CHALLENGER	MAGEO	MAGEO 387 GA.			2000	4	D	96	13.32	130	45700
CHALLENGER	MAGEO	MAGEO 387 GA.			2300	4	D	96	14.49	130	51400
CHALLENGER	MAGEO	MAGEO 387 GA.			2300	4	D	96	14.49	130	47200
CHALLENGER	MAGEO	MAGEO 388 EB.			2300	4	D	96	14.49	130	52100
CHALLENGER	MAGEO	MAGEO 388 EB.			2000	4	D	96	13.32	130	47300
CHALLENGER	MAGEO	MAGEO 388EB.			2000	4	D	96	13.32	130	50800
CHALLENGER	MAGEO	MAGEO 388EB.			2200	4	D	92	14.10	125	48300
CHALLENGER	MAGEO	MAGEO 391.			2300	4	D	96	14.49	130	53000
CHALLENGER	MAGEO	MAGEO 397GA.			2000	4	D	96	13.32	130	49800
CHALLENGER	MAGEO	MAGEO 397GA.			2200	4	D	92	14.10	125	47400
CHALLENGER	MAGEO	MAGEO 398 XLB.			2300	4	D	96	14.49	130	51100
CHALLENGER	MAGEO	MAGEO 398 XLB.			2000	4	D	96	13.32	130	46800
CHALLENGER	MAGEO	MAGEO 398EB.			2200	4	D	92	14.10	125	47400
CHALLENGER	MAGEO	MAGEO 398EB.			2300	4	D	96	14.49	130	49800
CHALLENGER	S194	S194 Etape Edition Renault L 145 CH 10.			2300	4	D	107	14.49	145	41900
CHALLENGER	S194	S194 START EDITION 2L.			2000	4	D	96	13.32	130	36100
CHALLENGER	S194	S194 Start Edition Ford Transit Euro 6D temp 2L.			2000	4	D	96	13.32	130	42500
CHALLENGER	S217	S217 Etape Edition Renault L 145 CH 10.			2300	4	D	107	14.49	145	44000
CHALLENGER	S217GA	S217GA Sport Edition Ford Transit Euro 6D temp 2L.			2000	4	D	96	14.49	130	44600
CHALLENGER	S217GA	S217GA START EDITION 2L.			2000	4	D	96	13.32	130	38000
CHALLENGER	S217GA	S217GA Start Edition Ford Transit Euro 6D temp 2L.			2000	4	D	96	14.49	130	40400
CHALLENGER	SIRIUS	SIRIUS 2.088 EB.			2300	4	D	96	14.49	130	57700
CHALLENGER	SIRIUS	SIRIUS 2.090.			2300	4	D	96	14.49	130	57700
CHALLENGER	SIRIUS	SIRIUS 3.077.			2300	4	D	96	14.49	130	57900
CHALLENGER	SIRIUS	SIRIUS 3.078 XLB.			2300	4	D	96	14.49	130	59800
CHALLENGER	SIRIUS	SIRIUS 3.087 GA.			2300	4	D	96	14.49	130	57900
CHALLENGER	SIRIUS	SIRIUS 3.088 EB.			2300	4	D	96	14.49	130	57900
CHALLENGER	SIRIUS	SIRIUS 3.098 XLB.			2300	4	D	96	14.49	130	57900
CHALLENGER	SIRIUS	SIRIUS 3.187 GA.			2300	4	D	96	14.49	130	64800
CHALLENGER	SIRIUS	SIRIUS 3.188 EB.			2300	4	D	96	14.49	130	64800
CHALLENGER	SIRIUS	SIRIUS 3.198 XLB.			2300	4	D	96	14.49	130	64800
CHALLENGER	SIRIUS	SIRIUS 3067 GA.			2300	4	D	96	14.49	130	59800
CHALLENGER	SIRIUS	SIRIUS 3167 GA.			2300	4	D	96	14.49	130	66600
CHALLENGER	SIRIUS	SIRIUS 3178 XLB.			2300	4	D	96	14.49	130	66600
CHALLENGER	SPECIAL	SPECIAL EDITION 287 GA.			2000	4	D	125	13.32	170	47600
CHALLENGER	SPECIAL	SPECIAL EDITION 288 EB.			2000	4	D	125	13.32	170	47300
CHALLENGER	SPECIAL	SPECIAL EDITION 290.			2000	4	D	125	13.32	170	44800
CHALLENGER	SPECIAL	SPECIAL EDITION 357.			2300	4	D	96	14.49	130	49400
CHALLENGER	SPECIAL	SPECIAL EDITION 387 GA.			2300	4	D	96	14.49	130	48700
CHALLENGER	SPECIAL	SPECIAL EDITION 398 XL.			2300	4	D	96	14.49	130	48500
CHALLENGER	SUNSET	SUNSET EDITION.	2025		2200	4	D	103	14.10	140	45000
CHALLENGER	V114	V114 BREAK EDITION.	2025		2200	4	D	103	14.10	140	51400
CHALLENGER	V114	V114 M Sport Edition Fiat Ducato Euro 6D temp 2,2L (automático).			2200	4	D	103	14.10	140	44000
CHALLENGER	V114	V114 M Start Edition Fiat Ducato Euro 6D temp 2,2L (manual).			2200	4	D	103	14.10	140	38600
CHALLENGER	V114	V114 MAX.	2025		2200	4	D	103	14.10	140	48000
CHALLENGER	V114	V114 S.	2025		2200	4	D	103	14.10	140	50600
CHALLENGER	V114	V114 S Sport Edition Fiat Ducato Euro 6D temp 2,2L (automático).			2200	4	D	103	14.10	140	42600
CHALLENGER	V114	V114 Sport Edition Fiat Ducato Euro 6D temp 2,2L (automático).			2200	4	D	103	14.10	140	43300
CHALLENGER	V114	V114 Start Edition Fiat Ducato Euro 6D temp 2,2L (manual).			2200	4	D	103	14.10	140	37900
CHALLENGER	V210	V210 M Sport Edition Fiat Ducato Euro 6D temp 2,2L (automático).			2200	4	D	103	14.10	140	46300
CHALLENGER	V217	V217 Sport Edition Fiat Ducato Euro 6D temp 2,2L (automático).			2200	4	D	103	14.10	140	45900
CHALLENGER	V217	V217 Start Edition Fiat Ducato Euro 6D temp 2,2L (manual).			2200	4	D	103	14.10	140	40600
CHALLENGER	VANS	VANS V114 MAX ROAD EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	42400
CHALLENGER	VANS	VANS V114 MAX ROAD EDITION VIP 2,2L.			2200	4	D	103	14.10	140	40100
CHALLENGER	VANS	VANS V114 MAX START EDITION 2,2L.			2200	4	D	88	14.10	120	37700
CHALLENGER	VANS	VANS V114 ROAD EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	41900
CHALLENGER	VANS	VANS V114 ROAD EDITION VIP 2,2L.			2200	4	D	103	14.10	140	39600
CHALLENGER	VANS	VANS V114 START EDITION 2,2L.			2200	4	D	88	14.10	120	37300
CHALLENGER	VANS	VANS V114S ROAD EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	41200
CHALLENGER	VANS	VANS V114S ROAD EDITION VIP 2,2L.			2200	4	D	103	14.10	140	38800
CHALLENGER	VANS	VANS V114S START EDITION 2,2L.			2200	4	D	88	14.10	120	36400
CHALLENGER	VANS	VANS V210 ROAD EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	45200
CHALLENGER	VANS	VANS V210 ROAD EDITION VIP 2,2L.			2200	4	D	103	14.10	140	42800
CHALLENGER	VANS	VANS V217 ROAD EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	44600
CHALLENGER	VANS	VANS V217 ROAD EDITION VIP 2,2L.			2200	4	D	103	14.10	140	42000
CHALLENGER	VANS	VANS V217 START EDITION 2,2L.			2200	4	D	88	14.10	120	39800
CHALLENGER	VANS	VANS VANY V114 EXCLUSIVE.			2000	4	D	85	13.32	115	40300
CHALLENGER	VANS	VANS VANY V114 MAX EXCLUSIVE.			2000	4	D	85	13.32	115	41000
CHALLENGER	VANS	VANS VANY V114 MAX START.			2000	4	D	85	13.32	115	36400
CHALLENGER	VANS	VANS VANY V114 S EXCLUSIVE.			2000	4	D	85	13.32	115	38700
CHALLENGER	VANS	VANS VANY V114 S START.			2000	4	D	85	13.32	115	34200
CHALLENGER	VANS	VANS VANY V114 START.			2000	4	D	85	13.32	115	35700
CHALLENGER	VANS	VANS VANY V214 EXCLUSIVE.			2300	4	D	96	14.49	130	44500
CHALLENGER	VANS	VANS VANY V214 MAX EXCLUSIVE.			2300	4	D	96	14.49	130	45300
CHALLENGER	VANS	VANS VANY V217 EXCLUSIVE.			2300	4	D	96	14.49	130	44200
CHALLENGER	VANS	VANS VANY V217 START.			2300	4	D	96	14.49	130	39700
CHALLENGER	VANY	VANY V114 MAX START.			2000	4	D	85	13.32	115	37300
CHALLENGER	VANY	VANY V114 MAX START SPECIAL EDITION.			2300	4	D	96	14.49	130	37600
CHALLENGER	VANY	VANY V114 S CS START.			2000	4	D	85	13.32	115	35900
CHALLENGER	VANY	VANY V114 S START.			2000	4	D	85	13.32	115	35100
CHALLENGER	VANY	VANY V114 START.			2000	4	D	85	13.32	115	36500
CHALLENGER	VANY	VANY V114 START SPECIAL EDITION.			2300	4	D	96	14.49	130	37000
CHALLENGER	VANY	VANY V117 S CS START.			2000	4	D	85	13.32	115	37900
CHALLENGER	VANY	VANY V117 S CS START SPECIAL EDITION.			2300	4	D	96	14.49	130	38300
CHALLENGER	VANY	VANY V124 START.			2000	4	D	85	13.32	115	37900
CHALLENGER	VANY	VANY V217 START.			2300	4	D	96	14.49	130	40500
CHALLENGER	VANY	VANY V217 START SPECIAL EDITION.			2300	4	D	96	14.49	130	39800
CHALLENGER	X150.	X150.	2024		2200	4	D	103	14.10	140	57800
CHALLENGER	X150	X150 OPEN EDITION 2,2L.			2200	4	D	103	14.49	140	48000
CHALLENGER	X150	X150 Open Edition Fiat Ducato Euro 6D temp 2,2L.			2200	4	D	103	14.10	140	48000
CHALLENGER	X250	X250 OPEN EDITION.	2024		2300	4	D	103	14.49	140	60100
CHALLENGER	X250	X250 Open Edition Fiat Ducato Euro 6D temp 2,2L.			2200	4	D	103	14.10	140	49900
CHAUSSON	ALLEGRO	ALLEGRO 67.	2003		2500	4	D	94	16.30	128	58400
CHAUSSON	ALLEGRO	ALLEGRO 83.	2007		2464	4	D	107	15.10	146	58400
CHAUSSON	FLASH	FLASH 03.	2007		2198	4	D	96	14.10	131	45600
CHAUSSON	FLASH	FLASH 03.			1998	4	D	92	13.31	125	48600
CHAUSSON	FLASH	FLASH 03 M13.			2200	4	D	103	14.10	140	48600
CHAUSSON	FLASH	FLASH S2.			2287	4	D	96	14.44	130	49800
CHAUSSON	ODYSSEE	ODYSSEE 89 (Mercedes Benz 316CDI).	2003		2685	5	D	115	17.37	156	65100
CHAUSSON	VHF5500AZ083.	VHF5500AZ083.			2400	4	D	93	14.86	126	39100
CHAUSSON	WELCOME.	WELCOME.	2004		2179	4	D	74	14.02	101	53900
CHAUSSON	WELCOME	WELCOME 23.	2002		2402	4	D	92	14.87	125	58400
CHAUSSON	WELCOME	WELCOME 28.	2003		2402	4	D	88	14.86	120	58400
CHAUSSON	WELCOME	WELCOME 55.	2004		2800	4	D	94	16.30	128	59200
CHAUSSON	WELCOME	WELCOME 628EB.			1995	4	D	125	13.30	170	51400
CHAUSSON	WELCOME	WELCOME 70.	1998		2499	4	D	85	15.22	116	55400
CHAUSSON	WELCOME	WELCOME 9 M06.			2800	4	D	94	16.30	128	57500
CHAUSSON	WELCOME	WELCOME I778.	2012		2287	4	D	96	14.43	130	69200
CI	530.	530.			2496	4	D	114	15.21	155	38100
CI	CARIOCA	CARIOCA 10.	2001		1905	4	D	66	12.94	90	44300
CI	CARIOCA	CARIOCA 15P.	2002		1997	4	D	62	13.31	84	47900
CI	CARIOCA	CARIOCA 20.	2003		1997	4	D	62	13.31	84	51700
CI	CARIOCA	CARIOCA 21.	2001		1905	4	D	66	12.94	90	43100
CI	CARIOCA	CARIOCA 40.	2003		2800	4	D	94	16.30	127	49200
CI	CARIOCA	CARIOCA 5.	2002		1997	4	D	62	13.31	84	46500
CI	CARIOCA	CARIOCA 50.	2000		1905	4	D	66	12.93	90	45900
CI	CARIOCA	CARIOCA 590.	2006		1998	4	D	92	13.31	125	47600
CI	ELEGANT	ELEGANT 641.	1999		2500	4	D	85	15.23	116	73900
CI	ELLIOT	ELLIOT 40.	2005		2800	4	D	94	16.30	127	50200
CI	ELLIOT	ELLIOT 5 / AUTOROLLER 2.	2006		2300	4	D	81	14.43	110	49200
CI	ELLIOT	ELLIOT 98.	2015		2200	4	D	114	14.09	155	60900
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER 65XT.	2016		2198	4	D	114	14.09	155	59800
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 64/ AR 264.			2400	4	D	114	14.86	155	42500
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 65 / AR 265.			2400	4	D	114	14.86	155	43500
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 66 / AR 266.			2400	4	D	114	14.86	155	44600
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 75 / AR 275.			2400	4	D	114	14.86	155	42000
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 77 / AR 277.			2400	4	D	114	14.86	155	42600
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 84 / AR 284.			2400	4	D	114	14.86	155	44000
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 85 / AR 285 P.			2400	4	D	114	14.86	155	41600
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 86 / AR 286.			2400	4	D	114	14.86	155	44000
CI	ELLIOT/AUTOROLLER	ELLIOT/AUTOROLLER EL 98 / AR 298.			2400	4	D	114	14.86	155	42600
CI	EXPERIENCE	EXPERIENCE KYROS 2 CHASIS.			2000	4	D	85	13.32	115	37600
CI	EXPERIENCE	EXPERIENCE KYROS 5 CHASIS.			2000	4	D	85	13.32	115	38200
CI	EXPERIENCE	EXPERIENCE KYROS DUO CHASIS.			2300	4	D	96	14.49	130	41200
CI	EXPERIENCE	EXPERIENCE KYROS K2 CHASIS.			2000	4	D	85	13.32	115	36100
CI	GRANDUCA	GRANDUCA 56.	1989		1929	4	D	60	13.04	82	32800
CI	GRANDUCA	GRANDUCA 64.			2800	4	D	93	16.30	127	57000
CI	GRANDUCA	GRANDUCA 65.	2000		2800	4	D	90	16.30	122	57000
CI	HORON	HORON 34 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	45400
CI	HORON	HORON 34 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45400
CI	HORON	HORON 34 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	43400
CI	HORON	HORON 65 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	45400
CI	HORON	HORON 65 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45400
CI	HORON	HORON 65 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	44700
CI	HORON	HORON 66 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	46700
CI	HORON	HORON 66 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	46700
CI	HORON	HORON 66 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	44700
CI	HORON	HORON 67 P Chasis Fiat 33.			2300	4	D	88	14.49	120	45400
CI	HORON	HORON 67 P Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45400
CI	HORON	HORON 67 P Ford Transit 2.0.			2000	4	D	96	13.32	130	43400
CI	HORON	HORON 67 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	46100
CI	HORON	HORON 67 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	46100
CI	HORON	HORON 67 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	44100
CI	HORON	HORON 74 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	45300
CI	HORON	HORON 74 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45300
CI	HORON	HORON 74 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	43300
CI	HORON	HORON 77 M Chasis Fiat 33.			2300	4	D	88	14.49	120	44800
CI	HORON	HORON 77 M Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	13.32	140	44800
CI	HORON	HORON 77 M Ford Transit 2.0.			2000	4	D	96	13.32	130	42700
CI	HORON	HORON 79 M Chasis Fiat 33.			2300	4	D	88	14.49	120	44200
CI	HORON	HORON 79 M Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.49	140	44200
CI	HORON	HORON 79 M Ford Transit 2.0.			2000	4	D	96	13.32	130	42200
CI	HORON	HORON 84 M Chasis Fiat 33.			2300	4	D	88	14.49	120	45800
CI	HORON	HORON 84 M Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	13.32	140	45800
CI	HORON	HORON 84 M Ford Transit 2.0.			2000	4	D	96	13.32	130	43900
CI	HORON	HORON 84 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	45300
CI	HORON	HORON 84 XT Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45300
CI	HORON	HORON 84 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	43300
CI	HORON	HORON 85 P Chasis Fiat 33.			2300	4	D	88	14.49	120	44200
CI	HORON	HORON 85 P Citroën Jumper /Peugeot Boxer Euro 6D.			2000	4	D	103	13.32	140	44200
CI	HORON	HORON 85 P Ford Transit 2.0.			2000	4	D	96	13.32	130	42200
CI	HORON	HORON 85 TL Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	44900
CI	HORON	HORON 85 TL Ford Transit 2.0.			2200	4	D	96	14.10	130	44900
CI	HORON	HORON 85 XT Chasis Fiat 33.			2300	4	D	88	14.49	120	44900
CI	HORON	HORON 85 XT Ford Transit 2.0.			2000	4	D	96	13.32	130	42900
CI	HORON	HORON 87 P Chasis Fiat 33.			2300	4	D	88	14.49	120	44100
CI	HORON	HORON 87 P Citroën Jumper /Peugeot Boxer Euro 6D.			2200	4	D	103	14.10	140	45400
CI	HORON	HORON 87 P Ford Transit 2.0.			2000	4	D	96	13.32	130	43400
